new_customer,application_date,income_verification,language,date_of_birth,gender,country,loan_amount,county,city,use_of_loan,education,marital_status,nr_dependants,employment_status,employment_duration,employment_position,work_experience,occupation,home_ownership,income_from_employer,income_from_pension,income_from_family_allowance,income_from_social_welfare,income_from_leave_pay,income_from_child_support,income_other,nr_debt_items,total_debt,credit_score_1,credit_score_2,credit_score_3,credit_score_4,nr_previous_loans,amount_previous_loans,previous_repayments,previous_early_repayments,previous_early_repayments_count,default
0,2020-02-10 15:16:48,unverified,spanish,1986-09-27,male,ES,3190.0,VALLADOLID,CIGALES,vehicle,vocational,single,0.0,fully,MoreThan5Years,SpecialistOfficeWorker,10To15Years,other,owner,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1511.6,M1,B,,,1,2125.0,290.03,3805.0,2,1
0,2020-02-09 20:34:50,income_and_expenses_verified,spanish,1980-03-23,male,ES,4250.0,ANDALUCÍA,SANLÚCAR DE BARRAMEDA,other,higher,married,2.0,partially,UpTo1Year,SuperiorSpecialist,10To15Years,construction,living_with_parents,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,2,401.69,M5,B,,,1,1000.0,493.89,3000.0,1,1
0,2020-02-15 13:53:10,unverified,estonian,1996-02-06,female,EE,530.0,VALGA,TÕRVA,other,higher,cohabitant,1.0,fully,UpTo2Years,Worker,2To5Years,other,tenant_unfurnished,500.0,0.0,0.0,0.0,340.0,0.0,0.0,3,398.43,,,,800.0,2,1560.0,879.37,700.0,1,0
1,2020-02-14 18:00:08,unverified,estonian,1973-04-05,male,EE,1060.0,RAPLA,KEHTNA VALD,loan_consolidation,basic,cohabitant,0.0,fully,UpTo3Years,SpecialistOfficeWorker,15To25Years,processing,owner,850.0,0.0,0.0,0.0,0.0,0.0,0.0,4,582.0,,,,1000.0,0,0.0,0.0,0.0,0,1
1,2020-02-13 12:33:41,verified,estonian,1988-05-13,female,EE,2125.0,HARJU,TALLINN,other,secondary,married,1.0,fully,MoreThan5Years,Owner,2To5Years,other,tenant_furnished,2300.0,0.0,84.0,0.0,0.0,0.0,0.0,1,715.0,,,,1000.0,0,0.0,0.0,0.0,0,0
1,2020-02-08 13:53:09,income_and_expenses_verified,spanish,1994-04-06,male,ES,2125.0,CASTILLA-LA MANCHA,TOLEDO,home_improvement,vocational,single,0.0,fully,UpTo1Year,Worker,LessThan2Years,other,living_with_parents,796.0,0.0,0.0,0.0,0.0,0.0,0.0,6,726.0,M1,B,,,0,0.0,0.0,0.0,0,1
1,2020-02-14 18:31:35,unverified,russian,1981-04-17,male,EE,3190.0,IDA-VIRU,AHTME,vehicle,vocational,married,2.0,self_employed,UpTo2Years,MiddleManager,15To25Years,retail,owner_with_encumbrance,2200.0,158.0,0.0,0.0,0.0,0.0,0.0,5,1172.0,,,,1000.0,0,0.0,0.0,0.0,0,1
1,2020-02-11 14:23:41,income_and_expenses_verified,estonian,1993-09-02,male,EE,3720.0,TARTU,TARTU,other,basic,married,3.0,fully,UpTo1Year,MiddleManager,5To10Years,processing,living_with_parents,395.0,0.0,0.0,0.0,0.0,0.0,0.0,2,361.0,,,,1000.0,0,0.0,0.0,0.0,0,1
1,2020-02-14 21:16:35,unverified,estonian,1990-03-14,male,EE,530.0,HARJU,TALLINN,vehicle,secondary,cohabitant,2.0,fully,UpTo5Years,Worker,5To10Years,other,tenant_unfurnished,800.0,0.0,0.0,0.0,0.0,0.0,0.0,2,352.0,,,,1000.0,0,0.0,0.0,0.0,0,0
1,2020-02-14 17:26:50,verified,finnish,1977-05-04,male,FI,3190.0,,HYVINKÄÄ,loan_consolidation,vocational,cohabitant,0.0,fully,MoreThan5Years,Worker,15To25Years,retail,mortgage,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2050.0,,,RL1,,0,0.0,0.0,0.0,0,0
1,2020-02-10 13:18:26,unverified,estonian,1975-02-06,female,EE,4250.0,RAPLA,KOHILA,real_estate,higher,married,1.0,fully,MoreThan5Years,SuperiorSpecialist,15To25Years,education,owner,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,1,480.0,,,,600.0,0,0.0,0.0,0.0,0,1
1,2020-02-14 21:47:53,unverified,estonian,1981-10-23,male,EE,1060.0,HARJU,TALLINN,travel,vocational,cohabitant,1.0,fully,MoreThan5Years,Worker,15To25Years,construction,owner,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,1,660.0,,,,1000.0,0,0.0,0.0,0.0,0,0
1,2020-02-10 01:07:35,income_and_expenses_verified,spanish,1988-09-19,female,ES,3190.0,ANDALUCÍA,LA CAROLINA,other,vocational,single,0.0,fully,MoreThan5Years,SuperiorSpecialist,10To15Years,telecom,tenant_furnished,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,350.0,M4,B,,,0,0.0,0.0,0.0,0,1
1,2020-02-10 12:32:19,verified,finnish,1964-07-16,female,FI,4785.0,,KOTKA,other,secondary,divorced,0.0,fully,MoreThan5Years,Worker,MoreThan25Years,healthcare,council_house,1479.0,0.0,0.0,0.0,0.0,0.0,0.0,1,500.0,,,RL1,,0,0.0,0.0,0.0,0,0
1,2020-02-11 09:19:58,unverified,spanish,1985-03-06,female,ES,10630.0,ANDALUCÍA,ALHAMA DE ALMERÍA,business,vocational,married,1.0,self_employed,UpTo4Years,Owner,5To10Years,catering,living_with_parents,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,800.0,M1,B,,,0,0.0,0.0,0.0,0,1
1,2020-02-15 11:18:12,income_and_expenses_verified,estonian,1988-09-09,male,EE,1060.0,PÕLVA MAAKOND,MÄGIOTSA,education,vocational,single,1.0,fully,UpTo2Years,Worker,2To5Years,agriculture,living_with_parents,441.0,0.0,0.0,0.0,0.0,0.0,0.0,2,320.0,,,,800.0,0,0.0,0.0,0.0,0,1
0,2020-02-16 13:16:15,verified,estonian,1981-01-22,female,EE,1060.0,TARTU,ELVA,home_improvement,vocational,married,1.0,fully,UpTo3Years,Worker,15To25Years,processing,living_with_parents,826.0,0.0,45.0,0.0,0.0,0.0,0.0,5,659.2,,,,900.0,3,10100.0,3549.26,0.0,0,1
1,2020-02-10 19:34:06,unverified,estonian,1981-11-26,male,EE,10630.0,LÄÄNE-VIRU MAAKOND,PATIKA KÜLA,home_improvement,secondary,married,0.0,fully,MoreThan5Years,Executive,15To25Years,other,owner,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,2,430.0,,,,1000.0,0,0.0,0.0,0.0,0,0
0,2020-02-16 08:42:22,income_and_expenses_verified,estonian,1993-07-09,male,EE,530.0,SAARE MAAKOND,"VALJALA VALD, SIIKSAARE KÜLA",loan_consolidation,vocational,single,0.0,fully,UpTo2Years,Worker,LessThan2Years,construction,living_with_parents,550.0,0.0,0.0,0.0,0.0,0.0,500.0,5,557.43,,,,1000.0,1,500.0,221.15,0.0,0,1
1,2020-02-09 17:03:58,verified,finnish,1969-10-02,female,FI,10630.0,VARSINAIS-SUOMI,TURKU,loan_consolidation,secondary,divorced,0.0,fully,UpTo5Years,Worker,MoreThan25Years,catering,tenant_furnished,1670.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1101.0,,,RL2,,0,0.0,0.0,0.0,0,1
0,2020-02-16 09:44:37,verified,estonian,1977-06-03,male,EE,1595.0,TARTU,SOJAMAA,real_estate,secondary,cohabitant,1.0,fully,UpTo2Years,Worker,15To25Years,other,owner,550.0,0.0,0.0,0.0,0.0,0.0,0.0,3,422.43,,,,1000.0,2,5200.0,1146.85,0.0,0,0
1,2020-02-07 18:28:04,verified,spanish,1969-01-04,male,ES,8610.0,COMUNIDAD DE MADRID,SAN SEBASTIÁN DE LOS REYES,home_improvement,higher,married,2.0,fully,MoreThan5Years,SpecialistOfficeWorker,MoreThan25Years,education,owner,1540.0,0.0,0.0,0.0,0.0,0.0,0.0,2,545.0,M1,B,,,0,0.0,0.0,0.0,0,1
1,2020-02-09 10:31:15,income_and_expenses_verified,spanish,1987-01-19,female,ES,1060.0,COMUNIDAD DE MADRID,MADRID,other,secondary,married,0.0,fully,UpTo1Year,Worker,10To15Years,other,tenant_furnished,870.0,0.0,0.0,0.0,0.0,0.0,0.0,1,350.0,M2,C,,,0,0.0,0.0,0.0,0,0
1,2020-02-15 19:03:33,income_and_expenses_verified,estonian,1972-12-08,male,EE,3190.0,HARJU,"KAASIKU KÜLA, KERNU VALD",vehicle,vocational,married,0.0,fully,UpTo4Years,Worker,MoreThan25Years,other,owner,745.0,0.0,0.0,0.0,0.0,0.0,0.0,4,415.0,,,,1000.0,1,530.0,547.2,0.0,0,1
1,2020-02-13 02:29:46,verified,spanish,1977-01-26,male,ES,530.0,LAS PALMAS,LAS PALMAS DE GRAN CANARIA,other,higher,married,2.0,fully,UpTo2Years,SuperiorSpecialist,5To10Years,telecom,tenant_furnished,1065.0,0.0,0.0,0.0,0.0,0.0,0.0,1,350.0,M3,B,,,0,0.0,0.0,0.0,0,0
1,2020-02-08 19:24:50,unverified,spanish,1981-11-21,female,ES,3190.0,COMUNIDAD DE MADRID,ARANJUEZ,other,higher,single,0.0,fully,UpTo1Year,Worker,2To5Years,catering,living_with_parents,1100.0,0.0,0.0,0.0,0.0,0.0,426.0,3,829.0,M4,AA,,,0,0.0,0.0,0.0,0,1
1,2020-02-15 19:38:12,income_and_expenses_verified,estonian,1972-04-20,male,EE,3190.0,HARJU,TALLINN,loan_consolidation,secondary,cohabitant,0.0,fully,UpTo2Years,SuperiorSpecialist,MoreThan25Years,entertainment,joint_tenant,800.0,0.0,0.0,0.0,0.0,0.0,0.0,3,330.0,,,,600.0,0,0.0,0.0,0.0,0,1
0,2020-02-12 17:51:36,unverified,estonian,1994-08-19,male,EE,5100.0,LÄÄNE-VIRUMAA,TAMSALU,loan_consolidation,secondary,cohabitant,1.0,fully,UpTo2Years,Worker,2To5Years,construction,living_with_parents,2300.0,0.0,95.0,0.0,0.0,0.0,234.0,3,1024.0,,,,800.0,3,6500.0,9058.24,0.0,0,0
1,2020-02-16 07:44:13,income_and_expenses_verified,estonian,1981-03-10,male,EE,3190.0,JÄRVAMAA,KAREDA KÜLA,loan_consolidation,secondary,cohabitant,1.0,fully,UpTo1Year,Worker,10To15Years,utilities,owner,700.0,0.0,0.0,0.0,0.0,0.0,0.0,4,563.0,,,,1000.0,0,0.0,0.0,0.0,0,1
1,2020-02-12 10:19:46,unverified,spanish,1997-08-07,male,ES,530.0,CATALUNYA,ALCARRÀS,other,primary,cohabitant,1.0,fully,UpTo5Years,Worker,2To5Years,agriculture,living_with_parents,900.0,0.0,0.0,0.0,0.0,0.0,0.0,1,350.0,M6,C,,,0,0.0,0.0,0.0,0,1
0,2020-02-16 01:39:27,unverified,spanish,1977-05-08,male,ES,530.0,CANARIAS,LAS PALMAS DE GRAN CANARIA,other,primary,single,0.0,fully,UpTo1Year,Worker,15To25Years,retail,owner,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,3,435.97,M5,C,,,1,1000.0,344.9,0.0,0,1
1,2020-02-09 17:45:07,unverified,spanish,1961-10-28,male,ES,635.0,ANDALUCÍA,CHICLANA DE LA FRONTERA,home_improvement,basic,widow,1.0,retiree,MoreThan5Years,Pensioner,MoreThan25Years,other,owner,0.0,1170.0,0.0,0.0,0.0,0.0,0.0,1,351.0,M3,C,,,0,0.0,0.0,0.0,0,1
1,2020-02-15 17:09:28,unverified,finnish,1975-09-17,male,FI,3190.0,,KOUVOLA,business,secondary,divorced,0.0,self_employed,MoreThan5Years,Owner,15To25Years,construction,mortgage,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1960.0,,,RL2,,0,0.0,0.0,0.0,0,0
1,2020-02-16 10:37:41,unverified,estonian,1971-12-31,female,EE,530.0,HARJU,TALLINN,health,secondary,married,2.0,fully,UpTo3Years,MiddleManager,15To25Years,catering,owner,550.0,0.0,100.0,0.0,0.0,0.0,0.0,2,620.0,,,,600.0,0,0.0,0.0,0.0,0,1
0,2020-02-16 09:16:05,income_and_expenses_verified,finnish,1982-08-16,male,FI,7440.0,VARSINAIS SUOMI,JOKINIEMI,loan_consolidation,secondary,single,0.0,fully,MoreThan5Years,Worker,15To25Years,healthcare,tenant_unfurnished,2172.0,0.0,0.0,0.0,0.0,0.0,0.0,19,2488.09,,,RL2,,2,2500.0,986.78,0.0,0,0
0,2020-02-16 19:36:00,income_and_expenses_verified,estonian,1992-05-31,male,EE,1060.0,HARJU,TALLINN,other,vocational,single,1.0,fully,UpTo2Years,SpecialistOfficeWorker,5To10Years,telecom,tenant_furnished,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,5,487.0,,,,1000.0,1,1500.0,1841.3,0.0,0,1
0,2020-02-17 09:34:56,verified,estonian,1973-12-25,female,EE,1060.0,VALGA,ALAMÕISA KÜLA,home_improvement,secondary,married,1.0,fully,UpTo2Years,SpecialistOfficeWorker,15To25Years,telecom,owner,761.0,0.0,50.0,0.0,0.0,0.0,0.0,2,360.0,,,,1000.0,2,2060.0,2156.02,1000.0,1,0
1,2020-02-12 08:55:10,income_and_expenses_verified,finnish,1960-01-22,female,FI,5315.0,UUSIMAA,HYVINKÄÄ,loan_consolidation,higher,married,0.0,retiree,UpTo5Years,Worker,MoreThan25Years,healthcare,tenant_unfurnished,0.0,1299.0,0.0,60.0,0.0,0.0,0.0,7,1026.0,,,RL1,,0,0.0,0.0,0.0,0,1
1,2020-02-09 19:51:45,unverified,spanish,1952-04-12,male,ES,4355.0,ANDALUCÍA,MARCHENA,other,higher,single,0.0,retiree,MoreThan5Years,MiddleManager,MoreThan25Years,education,owner,0.0,693.0,0.0,0.0,0.0,0.0,130.0,3,494.0,M1,B,,,0,0.0,0.0,0.0,0,1
1,2020-02-09 20:54:17,verified,spanish,1970-04-16,male,ES,1275.0,CASTILLA Y LEÓN,VEGA DE TIRADOS,other,vocational,single,0.0,fully,MoreThan5Years,Worker,10To15Years,processing,living_with_parents,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,392.7,M2,A,,,0,0.0,0.0,0.0,0,1
1,2020-02-13 16:46:35,unverified,spanish,1979-06-19,male,ES,4355.0,CANARIAS,VECINDARIO,home_improvement,basic,divorced,2.0,fully,UpTo3Years,Worker,15To25Years,transport,owner,1100.0,0.0,0.0,0.0,0.0,200.0,0.0,3,459.0,M1,B,,,0,0.0,0.0,0.0,0,1
1,2020-02-10 18:03:11,income_and_expenses_verified,spanish,1994-02-20,male,ES,9035.0,COMUNIDAD DE MADRID,TORRELODONES,other,secondary,single,0.0,fully,UpTo1Year,Worker,5To10Years,other,living_with_parents,850.0,0.0,0.0,0.0,0.0,0.0,100.0,2,403.0,M7,B,,,0,0.0,0.0,0.0,0,1
0,2020-02-14 13:04:52,unverified,finnish,1987-08-09,male,FI,6375.0,PIRKANMAA,TAMPERE,loan_consolidation,higher,cohabitant,0.0,fully,UpTo5Years,Worker,10To15Years,telecom,tenant_furnished,2100.0,0.0,0.0,0.0,0.0,0.0,258.0,4,1150.44,,,RL2,,1,3250.0,303.09,0.0,0,1
1,2020-02-08 13:42:01,unverified,spanish,1990-03-15,male,ES,4250.0,COMUNIDAD VALENCIANA,PILAR DE LA HORADADA,other,secondary,cohabitant,0.0,fully,UpTo3Years,Worker,2To5Years,agriculture,owner,900.0,0.0,0.0,0.0,0.0,0.0,400.0,3,910.0,M4,C,,,0,0.0,0.0,0.0,0,0
1,2020-02-11 19:13:33,income_and_expenses_verified,finnish,1960-11-20,male,FI,9565.0,PIRKANMAA,TAMPERE,loan_consolidation,higher,married,0.0,fully,MoreThan5Years,Worker,MoreThan25Years,education,tenant_unfurnished,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2150.0,,,RL1,,0,0.0,0.0,0.0,0,1
1,2020-02-17 09:14:12,income_and_expenses_verified,estonian,1994-06-01,male,EE,1595.0,VILJANDI,VILJANDI,home_improvement,vocational,single,0.0,fully,UpTo1Year,Worker,5To10Years,processing,tenant_unfurnished,744.0,0.0,0.0,0.0,0.0,0.0,0.0,4,369.0,,,,700.0,0,0.0,0.0,0.0,0,1
0,2020-02-16 18:32:53,income_and_expenses_verified,estonian,1984-12-14,male,EE,1275.0,HARJU,TALLINN,travel,secondary,single,0.0,fully,MoreThan5Years,SpecialistOfficeWorker,15To25Years,other,mortgage,828.0,0.0,0.0,0.0,0.0,0.0,0.0,4,508.92,,,,1000.0,2,1800.0,1407.38,1000.0,1,0
0,2020-02-17 15:02:08,verified,estonian,1978-11-03,male,EE,740.0,HARJU,TALLINN,other,secondary,married,1.0,entrepreneur,UpTo1Year,Owner,10To15Years,energy,tenant_furnished,1029.0,237.0,0.0,0.0,0.0,0.0,0.0,2,397.38,,,,700.0,1,530.0,60.0,0.0,0,1
1,2020-02-12 20:16:59,income_and_expenses_verified,russian,1974-06-17,male,EE,3190.0,HARJU,LOKSA,home_improvement,vocational,married,0.0,fully,UpTo1Year,SpecialistOfficeWorker,MoreThan25Years,energy,living_with_parents,573.0,241.0,0.0,0.0,0.0,0.0,0.0,3,408.0,,,,1000.0,0,0.0,0.0,0.0,0,1
0,2020-02-17 14:20:35,verified,finnish,1972-03-17,female,FI,2125.0,UUSIMAA,LOHJA,vehicle,vocational,married,0.0,fully,MoreThan5Years,SuperiorSpecialist,15To25Years,real_estate,owner,1583.0,0.0,0.0,0.0,0.0,0.0,0.0,6,953.45,,,RL2,,1,2000.0,459.27,0.0,0,1
1,2020-02-13 10:08:16,unverified,spanish,1980-06-27,female,ES,3190.0,MADRID,ALCALÁ DE HENARES,other,secondary,single,1.0,partially,TrialPeriod,Worker,10To15Years,administrative,owner,780.0,0.0,0.0,0.0,0.0,0.0,0.0,3,474.0,M5,B,,,0,0.0,0.0,0.0,0,1
0,2020-02-17 04:54:38,verified,estonian,1970-08-09,male,EE,3190.0,RAPLA,RAPLA,other,secondary,cohabitant,0.0,fully,UpTo2Years,Worker,15To25Years,transport,living_with_parents,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,3,494.53,,,,1000.0,3,7590.0,3972.99,2000.0,1,1
0,2020-02-18 08:08:01,unverified,estonian,1982-12-25,female,EE,530.0,HARJU,TALLINN,home_improvement,secondary,married,1.0,fully,MoreThan5Years,SpecialistOfficeWorker,15To25Years,retail,mortgage,820.0,0.0,45.0,0.0,0.0,0.0,0.0,4,551.86,,,,1000.0,2,2100.0,1942.24,0.0,0,0
1,2020-02-17 12:15:59,unverified,estonian,1998-01-30,male,EE,2125.0,HARJU,TALLINN,other,secondary,single,0.0,fully,UpTo2Years,Worker,2To5Years,processing,joint_tenant,400.0,0.0,0.0,0.0,0.0,0.0,500.0,2,289.0,,,,1000.0,0,0.0,0.0,0.0,0,1
1,2020-02-17 18:06:23,income_and_expenses_verified,estonian,1984-05-26,male,EE,1060.0,HARJU,HARKU,business,higher,cohabitant,2.0,fully,UpTo2Years,MiddleManager,10To15Years,retail,mortgage,0.0,0.0,0.0,0.0,1169.0,0.0,0.0,5,864.0,,,,1000.0,0,0.0,0.0,0.0,0,0
0,2020-02-18 09:11:17,income_and_expenses_verified,russian,1979-12-30,male,EE,1805.0,HARJU,TALLINN,loan_consolidation,secondary,cohabitant,0.0,fully,UpTo2Years,Worker,5To10Years,construction,joint_tenant,722.0,0.0,0.0,0.0,0.0,0.0,0.0,4,607.35,,,,1000.0,2,6100.0,3979.52,6500.0,2,1
0,2020-02-18 05:17:05,verified,estonian,1992-04-09,male,EE,1595.0,HARJU,TALLINN,loan_consolidation,secondary,married,2.0,fully,UpTo4Years,SpecialistOfficeWorker,5To10Years,telecom,living_with_parents,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1503.57,,,,1000.0,3,11200.0,5458.41,0.0,0,1
0,2020-02-17 16:05:05,verified,estonian,1978-08-30,male,EE,1060.0,IDA-VIRU,PÜSSI,home_improvement,secondary,married,0.0,fully,MoreThan5Years,Worker,15To25Years,agriculture,owner,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,4,601.28,,,,1000.0,4,5539.1107,6363.4804,0.0,0,1
1,2020-02-17 18:33:05,unverified,estonian,1978-05-13,male,EE,530.0,HARJU,TALLINN,other,secondary,cohabitant,1.0,fully,MoreThan5Years,Worker,15To25Years,retail,joint_tenant,600.0,0.0,0.0,0.0,0.0,0.0,0.0,2,282.0,,,,1000.0,0,0.0,0.0,0.0,0,0
0,2020-02-16 15:02:50,unverified,finnish,1992-05-18,male,FI,2125.0,POHJOIS-SAVO,KUOPIO,other,vocational,cohabitant,0.0,fully,TrialPeriod,Worker,2To5Years,construction,tenant_unfurnished,1880.0,0.0,0.0,0.0,0.0,0.0,0.0,2,603.47,,,RL2,,1,1060.0,114.41,0.0,0,0
1,2020-02-16 11:19:04,verified,finnish,1964-03-30,female,FI,10630.0,,JYVÄSKYLÄ,loan_consolidation,secondary,married,0.0,fully,MoreThan5Years,Worker,MoreThan25Years,civil_service,mortgage,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1418.0,,,RL1,,0,0.0,0.0,0.0,0,1
0,2020-02-15 14:25:30,income_and_expenses_verified,finnish,1992-10-12,female,FI,4250.0,UUSIMAA,VANTAA,vehicle,vocational,cohabitant,1.0,fully,UpTo4Years,Worker,5To10Years,healthcare,owner,0.0,0.0,95.0,0.0,1648.0,0.0,0.0,3,723.86,,,RL2,,1,2125.0,204.74,0.0,0,0
1,2020-02-13 19:48:05,verified,spanish,1991-11-20,male,ES,2125.0,VALENCIA,SUECA,home_improvement,vocational,single,0.0,fully,UpTo2Years,Pensioner,2To5Years,healthcare,owner,0.0,2179.0,0.0,0.0,0.0,0.0,0.0,2,1053.0,M1,B,,,0,0.0,0.0,0.0,0,1
1,2020-02-11 18:50:54,verified,spanish,1993-07-02,male,ES,1380.0,COMUNIDAD DE MADRID,MADRID,home_improvement,higher,single,0.0,fully,UpTo2Years,MiddleManager,10To15Years,catering,joint_ownership,1356.0,0.0,0.0,0.0,0.0,0.0,0.0,1,406.0,M2,B,,,0,0.0,0.0,0.0,0,1
1,2020-02-14 18:10:46,verified,finnish,1995-07-02,male,FI,3720.0,,TAMPERE,loan_consolidation,vocational,single,0.0,partially,UpTo1Year,Worker,2To5Years,healthcare,living_with_parents,460.0,0.0,0.0,820.0,0.0,0.0,0.0,2,550.0,,,RL2,,0,0.0,0.0,0.0,0,0
0,2020-02-14 16:30:20,verified,estonian,1968-03-03,female,EE,7440.0,LÄÄNE-VIRUMAA,VAIATU KÜLA,home_improvement,higher,cohabitant,0.0,fully,UpTo5Years,SpecialistOfficeWorker,MoreThan25Years,finance,owner_with_encumbrance,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1273.54,,,,1000.0,1,3000.0,376.6,0.0,0,1
1,2020-02-11 13:07:24,unverified,spanish,1991-09-05,female,ES,1595.0,ILLES BALEARS,PALMA DE MALLORCA,other,vocational,single,1.0,self_employed,UpTo2Years,Worker,5To10Years,finance,living_with_parents,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,2,660.0,M3,C,,,0,0.0,0.0,0.0,0,0
1,2020-02-14 01:48:56,unverified,spanish,1971-09-17,male,ES,1275.0,ANDALUCÍA,FINES,vehicle,higher,divorced,0.0,self_employed,UpTo2Years,SuperiorSpecialist,15To25Years,real_estate,joint_ownership,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1015.0,M5,C,,,0,0.0,0.0,0.0,0,1
0,2020-02-18 12:53:50,verified,estonian,1972-01-25,female,EE,530.0,TARTU,TARTU,health,higher,divorced,1.0,fully,UpTo5Years,SpecialistOfficeWorker,15To25Years,other,mortgage,1232.0,0.0,0.0,0.0,0.0,0.0,0.0,5,691.4,,,,1000.0,5,3930.0,2924.81,500.0,1,0
1,2020-02-11 21:01:51,income_and_expenses_verified,estonian,1985-10-26,female,EE,10630.0,VILJANDI,MUSTLA,real_estate,basic,cohabitant,7.0,fully,MoreThan5Years,Worker,5To10Years,other,owner,0.0,280.0,807.0,0.0,390.0,0.0,0.0,6,810.0,,,,1000.0,0,0.0,0.0,0.0,0,1
0,2020-02-17 19:42:22,income_and_expenses_verified,estonian,1981-09-05,female,EE,530.0,HARJU,TALLINN,other,higher,divorced,1.0,fully,UpTo1Year,SpecialistOfficeWorker,15To25Years,civil_service,tenant_unfurnished,1334.0,0.0,50.0,0.0,0.0,0.0,0.0,5,889.0,,,,1000.0,2,3000.0,3461.28,0.0,0,1
1,2020-02-18 13:54:27,verified,estonian,1984-01-19,male,EE,530.0,HARJU,PRINGI,home_improvement,secondary,married,2.0,fully,MoreThan5Years,SpecialistOfficeWorker,5To10Years,other,mortgage,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,2,580.0,,,,1000.0,0,0.0,0.0,0.0,0,0
1,2020-02-09 17:48:06,verified,spanish,1988-03-19,female,ES,2230.0,CANARIAS,SANTA CRUZ DE TENERIFE,other,secondary,single,0.0,fully,MoreThan5Years,Worker,10To15Years,civil_service,tenant_furnished,940.0,0.0,0.0,0.0,0.0,0.0,0.0,2,445.0,M2,B,,,0,0.0,0.0,0.0,0,1
0,2020-02-18 10:51:21,verified,finnish,1982-08-07,male,FI,3190.0,POHJOIS-KARJALA,JOENSUU,other,basic,married,3.0,fully,UpTo5Years,Worker,5To10Years,healthcare,owner,1680.0,0.0,220.0,0.0,0.0,0.0,0.0,7,1896.15,,,RL2,,1,1000.0,634.19,0.0,0,1
1,2020-02-11 22:21:47,income_and_expenses_verified,spanish,1996-01-24,female,ES,4250.0,MADRID,ALCALA DE HENARES,education,higher,single,0.0,fully,UpTo2Years,Worker,LessThan2Years,other,living_with_parents,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,1,450.0,M4,A,,,0,0.0,0.0,0.0,0,1
0,2020-02-16 13:24:16,unverified,spanish,1980-09-12,male,ES,1060.0,PONTEVEDRA,COMBARRO,other,vocational,single,0.0,self_employed,UpTo3Years,Owner,10To15Years,retail,joint_ownership,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,416.56,M3,B,,,1,1000.0,466.64,1000.0,1,1
0,2020-02-18 12:13:13,unverified,estonian,1970-08-16,male,EE,5845.0,TARTU,TARTU,other,higher,single,0.0,fully,UpTo4Years,SuperiorSpecialist,MoreThan25Years,education,owner,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,4,611.96,,,,1000.0,3,5900.0,3105.16,0.0,0,1
1,2020-02-12 16:01:19,income_and_expenses_verified,spanish,1977-12-26,male,ES,1595.0,CATALUNYA,SILS,other,secondary,cohabitant,0.0,fully,UpTo1Year,Worker,15To25Years,transport,tenant_unfurnished,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1232.0,M1,B,,,0,0.0,0.0,0.0,0,1
1,2020-02-17 22:23:58,income_and_expenses_verified,estonian,1974-04-19,male,EE,5315.0,LÄÄNE-VIRU MAAKOND,RAKVERE,other,higher,cohabitant,0.0,fully,UpTo4Years,SuperiorSpecialist,15To25Years,entertainment,mortgage,585.0,0.0,0.0,0.0,0.0,0.0,0.0,7,510.0,,,,1000.0,0,0.0,0.0,0.0,0,0
1,2020-02-21 09:51:55,income_and_expenses_verified,estonian,1992-11-06,male,EE,1485.0,HARJU,ÄMARI,other,basic,married,2.0,fully,UpTo2Years,Worker,5To10Years,processing,tenant_furnished,667.0,0.0,0.0,0.0,0.0,0.0,0.0,2,400.0,,,,800.0,0,0.0,0.0,0.0,0,0
0,2020-02-21 12:04:45,unverified,estonian,1961-03-30,male,EE,955.0,LÄÄNE-VIRUMAA,TAPA VALD,home_improvement,secondary,married,0.0,fully,MoreThan5Years,Worker,MoreThan25Years,processing,owner,961.0,450.0,0.0,0.0,0.0,0.0,0.0,3,715.87,,,,800.0,1,2400.0,819.16,2400.0,1,1
